ID game,ID team,ID opponent,result,GT,timeT,TB_T,ShotT,BT_T,PM_T,As_T,As_T_2,GO,timeO,TB_O,ShotO,BT_O,PM_O,As_O,As_O_2,refl_sh_T,refl_sh_O,ID season,stage,division,date,ELO,ELO_O,E_S,E_S_O,ELO_old,ELO_O_old
10126,438,38,W,7.00,10034.00,25.00,24.00,11.00,13.00,7.00,1.00,3.00,12547.00,19.00,32.00,7.00,-16.00,2.00,0.00,90.62,,75.00,6,2,2024-03-16,1348.37,1077.00,0.81,0.19,1339.10,1086.27
10133,329,23,W,3.00,11829.00,15.00,23.00,6.00,10.00,1.00,1.00,1.00,12334.00,19.00,20.00,4.00,-10.00,0.00,0.00,95.00,86.96,75.00,1,1,2024-03-16,1300.50,1284.76,0.44,0.56,1273.29,1311.98
10135,22,498,W,5.00,13329.00,18.00,30.00,4.00,0.00,5.00,0.00,4.00,12161.00,11.00,29.00,3.00,2.00,3.00,0.00,86.21,83.33,75.00,1,1,2024-03-16,1262.06,1436.95,0.19,0.81,1222.25,1476.76
10141,411,502,L,5.00,13446.00,21.00,41.00,6.00,-10.00,5.00,2.00,7.00,12471.00,18.00,24.00,7.00,11.00,6.00,2.00,70.83,,75.00,1,4,2024-03-16,1015.64,1168.37,0.33,0.67,1032.00,1152.01
10142,546,332,L,5.00,11905.00,10.00,20.00,10.00,-20.00,5.00,2.00,7.00,11536.00,27.00,34.00,2.00,19.00,4.00,1.00,79.41,,75.00,1,4,2024-03-16,865.84,1127.35,0.20,0.80,875.58,1117.61
10143,400,500,L,4.00,11244.00,22.00,29.00,8.00,-5.00,2.00,0.00,5.00,13161.00,24.00,28.00,17.00,5.00,3.00,2.00,82.14,86.21,75.00,1,4,2024-03-16,977.89,1021.13,0.51,0.49,1002.87,996.16
10144,404,446,L,4.00,13130.00,22.00,26.00,5.00,1.00,2.00,2.00,5.00,13107.00,24.00,25.00,8.00,-2.00,4.00,1.00,80.00,84.62,75.00,6,3,2024-03-16,1038.80,1248.64,0.26,0.74,1051.38,1236.06
10150,448,65,W,7.00,11806.00,14.00,26.00,5.00,5.00,5.00,2.00,3.00,13042.00,20.00,26.00,5.00,-5.00,2.00,0.00,88.46,,75.00,6,3,2024-03-16,1136.54,1118.57,0.45,0.55,1109.50,1145.61
10077,410,496,L,5.00,13092.00,27.00,25.00,9.00,-5.00,5.00,3.00,8.00,12357.00,19.00,31.00,8.00,5.00,7.00,1.00,74.19,80.00,82.00,1,1,2024-03-17,1190.17,1468.28,0.18,0.82,1199.12,1459.33
10078,109,208,W,4.00,12918.00,32.00,30.00,7.00,9.00,3.00,2.00,2.00,12945.00,22.00,22.00,6.00,-11.00,2.00,2.00,90.91,86.67,82.00,1,1,2024-03-17,1309.57,1329.89,0.39,0.61,1279.50,1359.97
10079,379,443,W,2.00,12882.00,16.00,22.00,6.00,0.00,2.00,1.00,1.00,13148.00,19.00,38.00,10.00,0.00,1.00,0.00,97.37,90.91,82.00,1,1,2024-03-17,1340.26,1445.03,0.27,0.73,1304.27,1481.01
10122,396,31,W,7.00,12738.00,6.00,20.00,9.00,25.00,5.00,0.00,4.00,12394.00,16.00,46.00,2.00,-26.00,4.00,2.00,91.30,65.00,74.00,6,1,2024-03-17,1417.68,1587.30,0.19,0.81,1378.12,1626.85
10128,207,269,L,4.00,12582.00,21.00,26.00,5.00,0.00,4.00,1.00,5.00,12748.00,17.00,26.00,7.00,0.00,4.00,0.00,80.77,84.62,75.00,6,2,2024-03-17,1212.59,1293.80,0.45,0.55,1234.46,1271.94
10129,189,48,W,6.00,12902.00,19.00,29.00,5.00,5.00,3.00,1.00,3.00,12352.00,16.00,23.00,6.00,-5.00,2.00,1.00,86.96,79.31,75.00,1,1,2024-03-17,1415.97,1414.37,0.42,0.58,1387.62,1442.72
10130,53,408,L,1.00,12607.00,20.00,24.00,5.00,-10.00,0.00,0.00,3.00,12355.00,20.00,31.00,9.00,10.00,2.00,1.00,90.32,95.83,75.00,1,1,2024-03-17,1289.15,1560.21,0.19,0.81,1298.44,1550.92
10131,63,409,L,4.00,12353.00,16.00,27.00,12.00,-5.00,3.00,0.00,6.00,12659.00,30.00,34.00,8.00,2.00,6.00,2.00,82.35,,82.00,6,0,2024-03-17,1431.59,1613.68,0.29,0.71,1445.93,1599.35
10132,336,497,L,4.00,0.00,0.00,0.00,0.00,-8.00,3.00,1.00,5.00,12241.00,16.00,29.00,6.00,4.00,4.00,1.00,,,75.00,1,1,2024-03-17,1342.99,1402.66,0.48,0.52,1366.61,1379.03
10134,214,331,W,7.00,13488.00,17.00,26.00,9.00,15.00,7.00,5.00,3.00,13139.00,31.00,33.00,1.00,-15.00,1.00,0.00,90.91,73.08,75.00,1,1,2024-03-17,1276.57,1362.73,0.29,0.71,1241.76,1397.53
10140,402,44,L,0.00,11728.00,31.00,22.00,6.00,-5.00,0.00,0.00,1.00,10625.00,8.00,19.00,9.00,5.00,1.00,0.00,94.74,100.00,75.00,1,1,2024-03-17,1366.76,1331.13,0.64,0.36,1398.00,1299.89
10145,333,452,W,5.00,13465.00,24.00,33.00,9.00,10.00,4.00,3.00,3.00,13288.00,19.00,24.00,12.00,-11.00,3.00,0.00,87.50,84.85,74.00,6,1,2024-03-17,1550.62,1503.80,0.50,0.50,1525.94,1528.48
10147,215,104,L,1.00,12104.00,17.00,19.00,11.00,-10.00,1.00,0.00,5.00,12996.00,32.00,32.00,9.00,9.00,4.00,2.00,84.38,94.74,75.00,6,3,2024-03-17,1086.57,1255.31,0.31,0.69,1101.80,1240.07
10119,46,17,L,2.00,13426.00,18.00,36.00,9.00,-15.00,2.00,0.00,5.00,13512.00,23.00,39.00,5.00,15.00,5.00,3.00,87.18,94.44,74.00,6,0,2024-03-20,1507.13,1524.56,0.55,0.45,1534.21,1497.48
10136,191,12,W,7.00,12352.00,23.00,36.00,1.00,18.00,5.00,1.00,3.00,13121.00,8.00,21.00,10.00,-20.00,3.00,1.00,85.71,80.56,82.00,6,0,2024-03-23,1704.82,1247.86,0.93,0.07,1701.41,1251.28
10139,440,556,L,1.00,11658.00,10.00,24.00,7.00,-15.00,1.00,1.00,4.00,11817.00,22.00,41.00,5.00,15.00,4.00,2.00,90.24,95.83,82.00,6,0,2024-03-23,1462.20,1512.00,0.50,0.50,1486.64,1487.57
10148,54,398,L,3.00,11983.00,8.00,20.00,6.00,-5.00,1.00,1.00,4.00,12046.00,15.00,37.00,3.00,5.00,3.00,1.00,89.19,85.00,75.00,6,3,2024-03-23,1263.77,1313.01,0.50,0.50,1288.25,1288.53
10183,396,31,L,1.00,12796.00,17.00,18.00,10.00,-5.00,1.00,1.00,2.00,12574.00,19.00,37.00,5.00,5.00,2.00,0.00,94.59,94.44,74.00,6,1,2024-03-23,1404.27,1600.70,0.27,0.73,1417.68,1587.30
10187,208,109,L,3.00,13329.00,23.00,19.00,14.00,5.00,2.00,0.00,4.00,13985.00,39.00,40.00,6.00,-5.00,3.00,1.00,90.00,84.21,82.00,6,1,2024-03-23,1303.96,1335.50,0.53,0.47,1329.89,1309.57
10188,379,410,W,3.00,12566.00,13.00,23.00,7.00,5.00,2.00,1.00,1.00,12895.00,17.00,30.00,3.00,-6.00,1.00,0.00,96.67,,82.00,6,1,2024-03-23,1354.79,1175.64,0.70,0.30,1340.26,1190.17
10189,544,546,W,5.00,13654.00,19.00,26.00,6.00,2.00,4.00,1.00,4.00,12008.00,21.00,20.00,2.00,-3.00,3.00,0.00,80.00,80.77,75.00,1,4,2024-03-23,915.80,843.26,0.54,0.46,893.23,865.84
10199,26,438,L,1.00,12673.00,25.00,28.00,11.00,-10.00,1.00,0.00,3.00,12660.00,28.00,18.00,14.00,9.00,3.00,1.00,83.33,96.43,75.00,3,2,2024-03-23,1210.51,1364.63,0.33,0.67,1226.76,1348.37
10201,409,63,L,2.00,11747.00,26.00,23.00,2.00,-11.00,0.00,0.00,5.00,11244.00,7.00,30.00,11.00,7.00,2.00,1.00,83.33,91.30,82.00,6,0,2024-03-23,1577.40,1467.87,0.74,0.26,1613.68,1431.59
10203,111,506,W,2.00,14617.00,24.00,32.00,7.00,-5.00,1.00,1.00,1.00,13019.00,17.00,29.00,6.00,0.00,1.00,0.00,96.55,93.75,82.00,6,0,2024-03-23,1550.45,1438.42,0.60,0.40,1531.04,1457.83
10211,501,453,W,3.00,12820.00,33.00,23.00,3.00,10.00,2.00,0.00,1.00,12499.00,12.00,12.00,21.00,-10.00,0.00,0.00,91.67,86.96,75.00,3,5,2024-03-23,907.67,784.17,0.62,0.38,889.14,802.69
10212,216,439,L,1.00,12828.00,12.00,18.00,6.00,0.00,1.00,1.00,2.00,11437.00,20.00,31.00,5.00,0.00,2.00,1.00,93.55,94.44,75.00,7,4,2024-03-23,1019.33,1068.59,0.50,0.50,1043.81,1044.11
10213,176,411,W,4.00,12308.00,11.00,20.00,5.00,4.00,2.00,0.00,3.00,12599.00,19.00,21.00,3.00,-5.00,1.00,0.00,85.71,80.00,75.00,7,4,2024-03-23,1096.23,995.35,0.59,0.41,1075.94,1015.64
10224,29,49,L,2.00,13443.00,24.00,18.00,11.00,-5.00,1.00,1.00,5.00,12921.00,12.00,37.00,3.00,5.00,5.00,1.00,86.49,88.89,74.00,3,0,2024-03-23,1631.31,1713.91,0.44,0.56,1653.06,1692.15
10137,191,12,W,6.00,12763.00,12.00,29.00,2.00,15.00,4.00,2.00,0.00,12443.00,5.00,18.00,0.00,-15.00,0.00,0.00,100.00,79.31,82.00,6,0,2024-03-24,1708.12,1244.57,0.93,0.07,1704.82,1247.86
10146,440,556,L,2.00,12321.00,9.00,19.00,3.00,-6.00,2.00,0.00,4.00,11709.00,18.00,48.00,1.00,4.00,3.00,2.00,91.67,89.47,82.00,6,0,2024-03-24,1441.19,1533.01,0.43,0.57,1462.20,1512.00
10149,398,54,L,2.00,12644.00,20.00,30.00,9.00,-6.00,2.00,1.00,3.00,12453.00,17.00,24.00,8.00,6.00,2.00,1.00,87.50,,75.00,6,3,2024-03-24,1285.06,1291.72,0.57,0.43,1313.01,1263.77
10151,65,448,L,2.00,9830.00,24.00,23.00,0.00,-15.00,2.00,0.00,4.00,12075.00,12.00,29.00,8.00,15.00,2.00,0.00,86.21,91.30,75.00,6,3,2024-03-24,1095.34,1159.77,0.47,0.53,1118.57,1136.54
10184,35,92,L,4.00,12889.00,30.00,38.00,3.00,-15.00,3.00,2.00,6.00,12352.00,16.00,24.00,16.00,15.00,5.00,2.00,75.00,89.47,74.00,3,1,2024-03-24,1537.80,1523.80,0.60,0.40,1567.39,1494.22
10185,31,333,W,4.00,12879.00,27.00,38.00,10.00,10.00,4.00,2.00,2.00,13170.00,19.00,24.00,7.00,-10.00,1.00,0.00,91.67,89.47,74.00,3,1,2024-03-24,1621.70,1529.62,0.57,0.43,1600.70,1550.62
10190,189,22,L,3.00,12651.00,17.00,33.00,11.00,-35.00,3.00,1.00,9.00,12812.00,36.00,33.00,5.00,34.00,7.00,0.00,72.73,90.91,75.00,1,1,2024-03-24,1381.28,1296.75,0.71,0.29,1415.97,1262.06
10191,331,498,L,2.00,13222.00,18.00,28.00,13.00,-30.00,2.00,0.00,6.00,12705.00,26.00,34.00,12.00,29.00,6.00,3.00,82.35,92.86,75.00,1,1,2024-03-24,1343.38,1456.30,0.39,0.61,1362.73,1436.95
10192,48,44,L,4.00,12077.00,15.00,25.00,3.00,-15.00,4.00,2.00,5.00,12434.00,11.00,22.00,3.00,15.00,3.00,1.00,77.27,84.00,75.00,1,1,2024-03-24,1384.11,1361.39,0.62,0.38,1414.37,1331.13
10193,53,336,L,2.00,12176.00,13.00,20.00,8.00,-20.00,0.00,0.00,7.00,11503.00,15.00,32.00,4.00,20.00,6.00,4.00,78.12,90.00,75.00,1,1,2024-03-24,1268.42,1363.72,0.42,0.58,1289.15,1342.99
10194,408,402,W,2.00,12540.00,30.00,28.00,14.00,0.00,2.00,1.00,1.00,12039.00,21.00,23.00,11.00,0.00,1.00,0.00,95.65,92.86,75.00,1,1,2024-03-24,1572.32,1354.65,0.75,0.25,1560.21,1366.76
10196,23,497,W,6.00,12284.00,21.00,28.00,11.00,18.00,4.00,0.00,3.00,12170.00,29.00,34.00,4.00,-20.00,2.00,1.00,91.18,,75.00,1,1,2024-03-24,1317.27,1370.15,0.34,0.66,1284.76,1402.66
10200,269,205,L,2.00,12933.00,19.00,28.00,10.00,-5.00,2.00,0.00,4.00,11782.00,19.00,27.00,7.00,5.00,1.00,1.00,85.19,92.86,75.00,3,2,2024-03-24,1273.12,1369.00,0.42,0.58,1293.80,1348.31
10205,104,215,W,6.00,12582.00,14.00,25.00,1.00,-5.00,6.00,3.00,4.00,12956.00,14.00,29.00,3.00,4.00,2.00,1.00,86.21,76.00,75.00,6,3,2024-03-24,1268.76,1073.11,0.73,0.27,1255.31,1086.57
10206,375,400,W,1.00,12087.00,34.00,40.00,13.00,5.00,0.00,0.00,0.00,12594.00,37.00,15.00,15.00,-5.00,0.00,0.00,,,75.00,7,4,2024-03-24,1091.70,959.99,0.63,0.37,1073.80,977.89
10207,410,379,W,6.00,11473.00,13.00,34.00,6.00,25.00,4.00,1.00,2.00,12715.00,18.00,26.00,2.00,-24.00,2.00,1.00,92.31,82.35,82.00,6,1,2024-03-24,1211.76,1318.67,0.26,0.74,1175.64,1354.79
10208,109,208,W,4.00,13490.00,26.00,16.00,5.00,-5.00,2.00,0.00,3.00,4440.00,15.00,38.00,16.00,4.00,3.00,0.00,92.11,75.00,82.00,6,1,2024-03-24,1357.78,1281.68,0.55,0.45,1335.50,1303.96
10210,449,545,W,3.00,12746.00,22.00,33.00,10.00,0.00,1.00,0.00,2.00,12308.00,23.00,18.00,6.00,-1.00,1.00,0.00,88.89,90.91,75.00,3,5,2024-03-24,1087.90,804.75,0.82,0.18,1079.18,813.47
10214,500,499,L,1.00,13531.00,27.00,24.00,10.00,-10.00,1.00,0.00,4.00,12034.00,23.00,17.00,12.00,10.00,3.00,0.00,76.47,95.83,75.00,7,4,2024-03-24,1000.14,1092.28,0.43,0.57,1021.13,1071.29
10225,17,56,W,4.00,13618.00,26.00,25.00,8.00,-5.00,4.00,4.00,3.00,12892.00,17.00,29.00,7.00,5.00,3.00,1.00,89.66,84.00,74.00,3,0,2024-03-24,1555.63,1588.99,0.37,0.63,1524.56,1620.06
10219,402,336,L,2.00,14529.00,27.00,32.00,15.00,-30.00,2.00,0.00,8.00,12282.00,27.00,14.00,8.00,25.00,7.00,4.00,42.86,93.75,75.00,1,1,2024-03-30,1330.79,1387.58,0.49,0.51,1354.65,1363.72
10220,331,23,L,2.00,12868.00,26.00,23.00,11.00,4.00,0.00,0.00,3.00,12184.00,22.00,21.00,12.00,-5.00,3.00,0.00,85.71,91.30,75.00,1,1,2024-03-30,1317.05,1343.61,0.54,0.46,1343.38,1317.27
10245,56,17,L,6.00,12740.00,24.00,38.00,5.00,-20.00,4.00,3.00,10.00,11235.00,18.00,35.00,6.00,20.00,10.00,2.00,71.43,84.21,74.00,3,0,2024-03-30,1562.14,1582.47,0.55,0.45,1588.99,1555.63
10247,29,49,W,5.00,12782.00,17.00,31.00,10.00,10.00,4.00,2.00,1.00,12519.00,20.00,34.00,7.00,-10.00,1.00,0.00,97.06,83.87,74.00,3,0,2024-03-30,1661.53,1683.69,0.38,0.62,1631.31,1713.91
10249,63,409,L,2.00,13368.00,34.00,36.00,10.00,0.00,1.00,1.00,4.00,12700.00,22.00,28.00,15.00,6.00,4.00,1.00,85.71,,82.00,6,0,2024-03-30,1450.85,1594.43,0.35,0.65,1467.87,1577.40
10252,439,332,L,3.00,12578.00,16.00,26.00,8.00,-19.00,2.00,0.00,8.00,12040.00,17.00,27.00,4.00,19.00,8.00,2.00,70.37,88.46,75.00,6,4,2024-03-30,1048.19,1147.75,0.42,0.58,1068.59,1127.35
10253,449,545,W,3.00,12661.00,18.00,17.00,17.00,10.00,1.00,0.00,0.00,12010.00,28.00,15.00,6.00,-10.00,0.00,0.00,100.00,82.35,75.00,3,5,2024-03-30,1095.93,796.72,0.84,0.16,1087.90,804.75
10254,501,453,W,7.00,13326.00,19.00,24.00,10.00,-1.00,7.00,0.00,6.00,12716.00,22.00,23.00,8.00,-1.00,2.00,1.00,73.91,70.83,75.00,3,5,2024-03-30,923.81,768.03,0.67,0.33,907.67,784.17
10256,176,502,W,4.00,12694.00,20.00,20.00,11.00,4.00,1.00,0.00,3.00,13551.00,34.00,39.00,8.00,-4.00,2.00,1.00,92.31,,75.00,6,4,2024-03-30,1125.75,1138.85,0.40,0.60,1096.23,1168.37
10258,499,130,L,0.00,12333.00,16.00,13.00,11.00,-5.00,0.00,0.00,1.00,12111.00,25.00,15.00,7.00,5.00,1.00,0.00,93.33,100.00,75.00,6,4,2024-03-30,1070.57,1153.76,0.44,0.56,1092.28,1132.05
10260,431,375,L,2.00,10007.00,16.00,19.00,4.00,-8.00,2.00,1.00,3.00,12856.00,20.00,21.00,6.00,8.00,2.00,1.00,85.71,89.47,75.00,6,4,2024-03-30,1140.33,1121.65,0.61,0.39,1170.27,1091.70
10261,35,92,W,4.00,12461.00,17.00,23.00,9.00,10.00,4.00,4.00,1.00,10877.00,20.00,22.00,7.00,-11.00,0.00,0.00,95.45,82.61,74.00,3,1,2024-03-30,1561.31,1500.29,0.52,0.48,1537.80,1523.80
10262,333,31,L,2.00,12775.00,17.00,19.00,6.00,-10.00,2.00,2.00,5.00,12953.00,23.00,39.00,5.00,10.00,4.00,2.00,87.18,89.47,74.00,3,1,2024-03-30,1511.47,1639.85,0.37,0.63,1529.62,1621.70
10246,56,17,L,2.00,12961.00,23.00,30.00,4.00,-19.00,1.00,0.00,8.00,12293.00,19.00,34.00,9.00,19.00,8.00,2.00,76.47,93.33,74.00,3,0,2024-03-31,1539.08,1605.54,0.47,0.53,1562.14,1582.47
10248,29,49,L,2.00,13718.00,25.00,23.00,9.00,-10.00,2.00,0.00,4.00,13233.00,22.00,49.00,9.00,10.00,4.00,1.00,91.84,91.30,74.00,3,0,2024-03-31,1638.59,1706.63,0.47,0.53,1661.53,1683.69
10250,379,410,L,5.00,13293.00,15.00,29.00,9.00,1.00,5.00,2.00,6.00,14061.00,21.00,37.00,7.00,0.00,5.00,2.00,83.78,,82.00,6,1,2024-03-31,1286.86,1243.57,0.65,0.35,1318.67,1211.76
10251,438,26,W,3.00,13382.00,20.00,33.00,10.00,0.00,2.00,1.00,2.00,12929.00,23.00,17.00,10.00,0.00,1.00,0.00,88.24,90.91,75.00,3,2,2024-03-31,1378.92,1196.21,0.71,0.29,1364.63,1210.51
10255,439,332,W,7.00,10961.00,12.00,27.00,3.00,11.00,4.00,0.00,3.00,12966.00,22.00,27.00,5.00,-11.00,3.00,1.00,88.89,,75.00,6,4,2024-03-31,1079.53,1116.42,0.36,0.64,1048.19,1147.75
10257,176,502,W,5.00,12740.00,17.00,28.00,9.00,14.00,2.00,0.00,3.00,12268.00,16.00,25.00,8.00,-15.00,2.00,0.00,88.00,82.14,75.00,6,4,2024-03-31,1151.17,1113.43,0.48,0.52,1125.75,1138.85
10259,130,499,L,0.00,12875.00,26.00,31.00,7.00,-5.00,0.00,0.00,1.00,11723.00,10.00,15.00,11.00,5.00,0.00,0.00,93.33,100.00,75.00,6,4,2024-03-31,1123.50,1100.83,0.62,0.38,1153.76,1070.57
10263,431,375,W,2.00,11873.00,14.00,16.00,11.00,5.00,1.00,0.00,1.00,13012.00,29.00,23.00,6.00,-5.00,1.00,0.00,95.65,,75.00,6,4,2024-03-31,1163.51,1098.46,0.53,0.47,1140.33,1121.65
10264,205,269,W,6.00,11597.00,11.00,22.00,7.00,19.00,3.00,0.00,0.00,12742.00,25.00,37.00,2.00,-20.00,0.00,0.00,100.00,,75.00,3,2,2024-03-31,1386.90,1255.21,0.63,0.37,1369.00,1273.12
10265,22,23,W,3.00,12406.00,25.00,33.00,10.00,14.00,2.00,1.00,0.00,12525.00,25.00,34.00,11.00,-15.00,0.00,0.00,100.00,90.91,75.00,7,1,2024-03-31,1324.54,1315.82,0.43,0.57,1296.75,1343.61
10266,331,402,L,0.00,12690.00,16.00,34.00,12.00,-20.00,0.00,0.00,4.00,12269.00,25.00,32.00,6.00,20.00,3.00,2.00,87.50,100.00,75.00,7,1,2024-03-31,1293.52,1354.32,0.48,0.52,1317.05,1330.79
10267,329,336,L,0.00,0.00,0.00,0.00,0.00,-21.00,0.00,0.00,4.00,12185.00,14.00,26.00,8.00,19.00,3.00,0.00,84.62,,75.00,7,1,2024-03-31,1282.02,1406.07,0.38,0.62,1300.50,1387.58
10268,92,35,W,5.00,0.00,0.00,0.00,0.00,10.00,4.00,1.00,4.00,12618.00,19.00,34.00,5.00,-10.00,4.00,2.00,88.24,-inf,74.00,3,1,2024-03-31,1529.05,1532.55,0.41,0.59,1500.29,1561.31
10269,189,44,L,0.00,12560.00,31.00,27.00,4.00,-10.00,0.00,0.00,3.00,10659.00,13.00,26.00,9.00,10.00,3.00,0.00,88.46,100.00,75.00,7,1,2024-03-31,1355.38,1387.29,0.53,0.47,1381.28,1361.39
10271,446,404,W,9.00,13263.00,26.00,36.00,3.00,24.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,-25.00,2.00,0.00,-inf,75.00,75.00,6,3,2024-03-31,1259.91,1027.53,0.77,0.23,1248.64,1038.80
10294,49,29,L,4.00,12806.00,17.00,32.00,10.00,-10.00,4.00,2.00,5.00,13133.00,22.00,39.00,11.00,10.00,3.00,1.00,87.18,87.50,74.00,3,0,2024-04-06,1677.39,1667.82,0.60,0.40,1706.63,1638.59
10295,333,31,W,6.00,13786.00,25.00,28.00,4.00,0.00,4.00,1.00,4.00,13753.00,16.00,30.00,8.00,0.00,3.00,2.00,86.67,78.57,74.00,3,1,2024-04-06,1544.63,1606.69,0.32,0.68,1511.47,1639.85
10296,191,556,W,9.00,12338.00,20.00,34.00,7.00,31.00,8.00,4.00,2.00,12685.00,23.00,23.00,8.00,-36.00,1.00,0.00,91.30,73.53,82.00,3,0,2024-04-06,1721.22,1519.91,0.73,0.27,1708.12,1533.01
10298,409,111,L,1.00,12604.00,20.00,16.00,8.00,-4.00,1.00,1.00,2.00,12614.00,21.00,22.00,6.00,5.00,2.00,0.00,,93.75,82.00,3,0,2024-04-06,1566.84,1578.04,0.56,0.44,1594.43,1550.45
10303,92,35,L,1.00,12768.00,12.00,21.00,10.00,-5.00,1.00,1.00,2.00,12845.00,17.00,29.00,5.00,5.00,2.00,1.00,93.10,95.24,74.00,3,1,2024-04-06,1504.80,1556.81,0.49,0.51,1529.05,1532.55
10306,410,443,L,2.00,12265.00,16.00,39.00,7.00,-20.00,2.00,1.00,6.00,12871.00,15.00,24.00,6.00,19.00,5.00,2.00,,94.87,82.00,3,1,2024-04-06,1231.87,1456.72,0.24,0.76,1243.57,1445.03
10308,496,109,W,5.00,12811.00,24.00,27.00,13.00,10.00,4.00,2.00,1.00,12992.00,29.00,33.00,14.00,-11.00,1.00,0.00,96.97,81.48,82.00,3,1,2024-04-06,1485.24,1340.82,0.65,0.35,1468.28,1357.78
10310,408,22,W,3.00,12368.00,20.00,21.00,8.00,9.00,2.00,1.00,2.00,8763.00,16.00,15.00,3.00,-10.00,1.00,0.00,86.67,85.71,75.00,6,1,2024-04-06,1581.81,1315.05,0.81,0.19,1572.32,1324.54
10312,44,48,W,7.00,12660.00,23.00,32.00,11.00,14.00,5.00,4.00,4.00,12521.00,22.00,23.00,13.00,-17.00,2.00,1.00,82.61,78.12,75.00,6,1,2024-04-06,1411.57,1359.83,0.50,0.50,1387.29,1384.11
10316,497,336,W,6.00,10246.00,24.00,35.00,7.00,9.00,5.00,1.00,3.00,8373.00,11.00,25.00,1.00,-10.00,3.00,0.00,88.00,82.86,75.00,6,1,2024-04-06,1397.17,1379.04,0.45,0.55,1370.15,1406.07
10318,499,130,L,0.00,13010.00,16.00,12.00,8.00,-16.00,0.00,0.00,3.00,12472.00,28.00,27.00,7.00,15.00,3.00,0.00,88.89,100.00,75.00,6,4,2024-04-06,1077.92,1146.40,0.47,0.53,1100.83,1123.50
10270,398,54,W,2.00,12470.00,14.00,26.00,14.00,10.00,2.00,1.00,1.00,11787.00,21.00,26.00,8.00,-10.00,1.00,0.00,96.15,92.31,75.00,6,3,2024-04-07,1310.03,1266.75,0.49,0.51,1285.06,1291.72
10297,556,191,L,3.00,11762.00,14.00,22.00,9.00,-10.00,2.00,1.00,5.00,12738.00,32.00,26.00,2.00,10.00,3.00,0.00,80.77,86.36,82.00,3,0,2024-04-07,1508.21,1732.92,0.24,0.76,1519.91,1721.22
10299,409,111,L,1.00,12610.00,15.00,19.00,11.00,-5.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,-inf,94.74,82.00,3,0,2024-04-07,1543.13,1601.75,0.48,0.52,1566.84,1578.04
10302,29,49,L,2.00,13005.00,22.00,26.00,4.00,-10.00,1.00,1.00,4.00,12703.00,19.00,24.00,12.00,9.00,3.00,2.00,83.33,92.31,74.00,3,0,2024-04-07,1644.00,1701.22,0.49,0.51,1667.82,1677.39
10304,31,333,L,2.00,12437.00,28.00,20.00,5.00,-6.00,2.00,1.00,3.00,12788.00,18.00,23.00,14.00,5.00,3.00,2.00,86.96,90.00,74.00,3,1,2024-04-07,1577.86,1573.46,0.59,0.41,1606.69,1544.63
10305,35,92,W,2.00,4520.00,26.00,43.00,3.00,10.00,2.00,2.00,0.00,143.00,10.00,22.00,14.00,-10.00,0.00,0.00,100.00,95.35,74.00,3,1,2024-04-07,1577.67,1483.94,0.57,0.43,1556.81,1504.80
10307,410,443,L,4.00,4038.00,21.00,22.00,11.00,4.00,4.00,0.00,5.00,420.00,27.00,28.00,6.00,-4.00,5.00,1.00,82.14,81.82,82.00,3,1,2024-04-07,1221.33,1467.26,0.22,0.78,1231.87,1456.72
10309,109,496,W,4.00,13211.00,31.00,35.00,9.00,0.00,3.00,1.00,2.00,11828.00,14.00,24.00,10.00,0.00,2.00,0.00,91.67,88.57,82.00,3,1,2024-04-07,1374.96,1451.11,0.30,0.70,1340.82,1485.24
10311,22,408,L,1.00,11911.00,5.00,28.00,4.00,-15.00,1.00,0.00,4.00,12327.00,19.00,31.00,2.00,15.00,4.00,1.00,87.10,96.43,75.00,6,1,2024-04-07,1306.36,1590.49,0.18,0.82,1315.05,1581.81
10313,48,44,W,8.00,11682.00,13.00,46.00,9.00,29.00,7.00,2.00,2.00,13148.00,21.00,23.00,8.00,-30.00,2.00,1.00,91.30,82.61,75.00,6,1,2024-04-07,1387.95,1383.45,0.43,0.57,1359.83,1411.57
10315,498,402,W,3.00,13638.00,27.00,38.00,5.00,-1.00,2.00,0.00,2.00,13746.00,15.00,26.00,15.00,0.00,2.00,1.00,92.31,92.11,75.00,6,1,2024-04-07,1473.81,1336.81,0.64,0.36,1456.30,1354.32
10317,336,497,L,3.00,12104.00,17.00,20.00,4.00,-20.00,2.00,0.00,7.00,12828.00,10.00,27.00,3.00,19.00,5.00,3.00,74.07,85.00,75.00,6,1,2024-04-07,1355.82,1420.40,0.47,0.53,1379.04,1397.17
10319,439,332,L,2.00,185.00,17.00,28.00,4.00,0.00,0.00,0.00,3.00,2828.00,20.00,27.00,6.00,0.00,3.00,1.00,88.89,92.86,75.00,6,4,2024-04-07,1057.62,1138.32,0.45,0.55,1079.53,1116.42
10320,453,545,L,1.00,10.00,13.00,31.00,10.00,0.00,1.00,0.00,2.00,121.00,22.00,20.00,7.00,0.00,2.00,2.00,90.00,96.77,75.00,4,5,2024-04-07,745.54,819.20,0.46,0.54,768.03,796.72
