ID player,amplua,games,goals,assists,assists_2,throws_by,shot_on_target,blocked_throws,p_m
805,10.0,37,4.0,5.0,1.0,35.0,55.0,8.0,-57.0
806,10.0,69,58.0,35.0,8.0,213.0,343.0,49.0,44.0
807,10.0,52,7.0,4.0,3.0,50.0,86.0,62.0,-76.0
808,10.0,4,1.0,0.0,0.0,6.0,13.0,2.0,1.0
812,9.0,13,0.0,0.0,0.0,4.0,4.0,8.0,-1.0
813,10.0,52,23.0,35.0,6.0,71.0,152.0,8.0,-4.0
814,10.0,25,0.0,2.0,0.0,13.0,22.0,3.0,-13.0
815,9.0,56,7.0,9.0,7.0,65.0,57.0,37.0,23.0
822,10.0,30,5.0,1.0,2.0,28.0,42.0,19.0,-8.0
824,9.0,55,1.0,1.0,4.0,36.0,34.0,16.0,-21.0
825,10.0,81,95.0,72.0,11.0,268.0,528.0,27.0,28.0
830,10.0,83,31.0,38.0,15.0,182.0,335.0,17.0,-17.0
832,10.0,71,11.0,15.0,3.0,35.0,82.0,24.0,6.0
837,9.0,20,1.0,1.0,0.0,14.0,15.0,7.0,-17.0
840,10.0,22,2.0,5.0,1.0,21.0,29.0,0.0,-21.0
841,10.0,51,9.0,8.0,10.0,61.0,105.0,19.0,-17.0
842,10.0,52,12.0,12.0,3.0,54.0,103.0,32.0,-39.0
843,10.0,27,4.0,3.0,1.0,18.0,44.0,13.0,-6.0
850,10.0,38,12.0,14.0,3.0,62.0,114.0,4.0,0.0
851,10.0,6,9.0,3.0,0.0,12.0,25.0,1.0,-1.0
852,9.0,21,6.0,1.0,4.0,53.0,40.0,25.0,-3.0
853,10.0,32,6.0,11.0,7.0,36.0,60.0,8.0,5.0
854,9.0,43,16.0,7.0,3.0,107.0,125.0,26.0,-25.0
855,10.0,81,19.0,21.0,4.0,65.0,156.0,15.0,12.0
857,9.0,7,0.0,1.0,0.0,12.0,16.0,1.0,-9.0
858,10.0,26,5.0,6.0,3.0,22.0,43.0,10.0,13.0
859,10.0,39,17.0,12.0,6.0,66.0,137.0,7.0,-23.0
860,9.0,24,1.0,0.0,1.0,16.0,13.0,11.0,-5.0
863,10.0,40,7.0,6.0,3.0,72.0,70.0,21.0,-47.0
864,9.0,26,5.0,5.0,2.0,45.0,37.0,7.0,11.0
876,10.0,30,8.0,5.0,3.0,56.0,63.0,5.0,-9.0
879,9.0,70,5.0,5.0,15.0,88.0,66.0,64.0,-22.0
883,10.0,113,62.0,88.0,44.0,208.0,470.0,36.0,76.0
886,10.0,24,3.0,1.0,1.0,25.0,43.0,12.0,-23.0
892,10.0,66,43.0,52.0,18.0,149.0,229.0,7.0,56.0
896,9.0,5,0.0,1.0,0.0,6.0,6.0,4.0,1.0
898,10.0,1,1.0,0.0,0.0,1.0,4.0,0.0,-1.0
910,9.0,97,7.0,7.0,3.0,67.0,113.0,68.0,0.0
911,10.0,17,4.0,6.0,0.0,19.0,31.0,1.0,1.0
913,9.0,19,4.0,2.0,1.0,41.0,31.0,38.0,-7.0
916,9.0,6,1.0,0.0,0.0,6.0,5.0,7.0,1.0
917,9.0,30,4.0,5.0,1.0,31.0,48.0,10.0,5.0
919,9.0,41,2.0,5.0,3.0,32.0,48.0,25.0,10.0
921,10.0,68,13.0,44.0,23.0,97.0,170.0,4.0,20.0
922,10.0,9,2.0,0.0,1.0,3.0,8.0,5.0,-1.0
923,10.0,2,1.0,0.0,1.0,5.0,4.0,0.0,1.0
924,10.0,7,5.0,2.0,1.0,10.0,17.0,1.0,-3.0
925,10.0,4,1.0,0.0,0.0,2.0,3.0,1.0,-2.0
926,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,10.0,10,0.0,0.0,0.0,5.0,6.0,1.0,-1.0
929,10.0,15,4.0,7.0,0.0,17.0,21.0,4.0,1.0
931,10.0,14,4.0,5.0,2.0,18.0,20.0,3.0,8.0
934,10.0,95,45.0,20.0,5.0,156.0,244.0,57.0,7.0
936,9.0,2,0.0,0.0,1.0,2.0,1.0,3.0,5.0
937,10.0,45,12.0,8.0,3.0,57.0,87.0,2.0,4.0
939,10.0,4,0.0,0.0,0.0,3.0,9.0,2.0,-6.0
940,9.0,33,4.0,5.0,2.0,59.0,73.0,14.0,7.0
942,9.0,11,3.0,1.0,1.0,27.0,31.0,2.0,-22.0
946,9.0,11,0.0,1.0,1.0,8.0,9.0,5.0,-17.0
948,10.0,34,3.0,4.0,0.0,23.0,34.0,7.0,-15.0
949,10.0,16,7.0,2.0,2.0,35.0,48.0,3.0,-1.0
950,10.0,12,2.0,1.0,1.0,7.0,9.0,3.0,4.0
951,10.0,60,19.0,20.0,8.0,108.0,199.0,18.0,-13.0
952,10.0,2,0.0,0.0,0.0,4.0,4.0,4.0,0.0
953,10.0,48,26.0,35.0,22.0,69.0,130.0,10.0,41.0
960,9.0,61,3.0,8.0,0.0,69.0,51.0,29.0,43.0
962,9.0,74,2.0,10.0,4.0,71.0,68.0,90.0,45.0
963,9.0,61,6.0,9.0,4.0,93.0,93.0,58.0,19.0
964,9.0,9,0.0,4.0,1.0,11.0,14.0,4.0,13.0
967,10.0,67,23.0,44.0,10.0,97.0,164.0,13.0,49.0
968,10.0,23,11.0,16.0,11.0,28.0,68.0,3.0,35.0
971,10.0,40,8.0,11.0,1.0,40.0,57.0,28.0,32.0
973,9.0,38,3.0,11.0,3.0,47.0,44.0,41.0,14.0
976,9.0,49,9.0,7.0,4.0,51.0,60.0,77.0,24.0
977,9.0,46,8.0,10.0,8.0,63.0,73.0,18.0,-20.0
981,9.0,79,7.0,14.0,6.0,107.0,138.0,130.0,13.0
982,10.0,114,90.0,62.0,31.0,320.0,524.0,17.0,37.0
983,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,10.0,2,0.0,0.0,0.0,2.0,10.0,0.0,-1.0
985,10.0,18,7.0,7.0,2.0,41.0,83.0,6.0,3.0
986,9.0,58,13.0,13.0,7.0,83.0,85.0,28.0,39.0
988,10.0,85,48.0,47.0,19.0,141.0,253.0,10.0,49.0
990,10.0,61,6.0,18.0,6.0,100.0,104.0,24.0,18.0
994,10.0,3,2.0,1.0,1.0,2.0,10.0,1.0,-10.0
1000,9.0,44,1.0,6.0,3.0,52.0,64.0,54.0,-68.0
1001,9.0,60,3.0,8.0,1.0,66.0,67.0,44.0,-7.0
1004,10.0,46,6.0,5.0,0.0,26.0,59.0,40.0,-26.0
1006,10.0,19,3.0,1.0,0.0,16.0,31.0,11.0,-19.0
1007,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,9.0,6,0.0,1.0,1.0,9.0,10.0,5.0,2.0
1010,9.0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1013,10.0,82,16.0,19.0,10.0,52.0,137.0,9.0,-25.0
1014,9.0,17,0.0,0.0,0.0,16.0,33.0,1.0,-16.0
1015,10.0,2,0.0,0.0,0.0,0.0,2.0,0.0,-1.0
1016,10.0,35,10.0,16.0,7.0,53.0,137.0,4.0,26.0
1017,9.0,65,6.0,9.0,5.0,56.0,54.0,107.0,-33.0
1018,9.0,12,1.0,0.0,0.0,5.0,12.0,1.0,-5.0
1021,10.0,7,0.0,0.0,0.0,8.0,11.0,1.0,-7.0
1022,10.0,11,1.0,1.0,0.0,5.0,6.0,2.0,-7.0
1024,10.0,7,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
1026,10.0,6,3.0,2.0,1.0,6.0,15.0,0.0,3.0
1027,10.0,12,2.0,0.0,2.0,15.0,24.0,3.0,-4.0
1033,10.0,57,5.0,7.0,3.0,43.0,66.0,25.0,-32.0
1034,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,9.0,17,0.0,1.0,0.0,10.0,2.0,4.0,-3.0
1038,9.0,3,0.0,0.0,0.0,2.0,1.0,5.0,-11.0
1039,10.0,27,7.0,5.0,1.0,41.0,50.0,14.0,-11.0
1040,9.0,2,0.0,0.0,0.0,18.0,10.0,12.0,-5.0
1043,10.0,32,1.0,3.0,0.0,33.0,26.0,41.0,9.0
1048,9.0,9,4.0,5.0,3.0,18.0,21.0,2.0,11.0
1049,9.0,12,0.0,0.0,0.0,11.0,5.0,5.0,-4.0
1053,9.0,22,1.0,1.0,3.0,18.0,10.0,12.0,10.0
1054,9.0,15,0.0,1.0,0.0,14.0,1.0,12.0,3.0
1058,10.0,87,13.0,14.0,11.0,83.0,145.0,13.0,-3.0
1059,10.0,17,1.0,1.0,0.0,14.0,15.0,15.0,-11.0
1064,9.0,49,19.0,20.0,4.0,160.0,154.0,13.0,44.0
1066,10.0,45,21.0,13.0,10.0,67.0,110.0,8.0,-9.0
1072,9.0,23,4.0,2.0,0.0,20.0,33.0,18.0,-36.0
1073,9.0,5,0.0,0.0,1.0,1.0,0.0,4.0,-4.0
1076,9.0,6,0.0,1.0,0.0,15.0,13.0,4.0,0.0
1080,9.0,5,1.0,2.0,0.0,12.0,6.0,6.0,4.0
1081,9.0,22,0.0,4.0,4.0,28.0,18.0,10.0,8.0
1082,9.0,44,0.0,2.0,0.0,22.0,8.0,16.0,-6.0
1085,10.0,13,0.0,2.0,0.0,9.0,6.0,2.0,5.0
1086,9.0,11,0.0,0.0,0.0,0.0,2.0,5.0,0.0
1087,9.0,17,0.0,0.0,0.0,3.0,1.0,3.0,-7.0
1090,10.0,36,6.0,4.0,2.0,57.0,69.0,5.0,-16.0
1093,9.0,88,3.0,2.0,2.0,49.0,33.0,73.0,8.0
1095,10.0,24,17.0,6.0,2.0,35.0,72.0,10.0,9.0
1096,10.0,9,7.0,0.0,0.0,20.0,42.0,4.0,3.0
1100,9.0,65,0.0,11.0,7.0,74.0,43.0,48.0,36.0
1101,10.0,57,16.0,18.0,8.0,62.0,158.0,6.0,-4.0
1102,10.0,74,17.0,11.0,5.0,94.0,139.0,32.0,-60.0
1103,10.0,20,2.0,4.0,4.0,15.0,22.0,1.0,2.0
1104,10.0,5,0.0,0.0,0.0,0.0,1.0,1.0,-1.0
1105,9.0,19,0.0,3.0,0.0,16.0,17.0,10.0,3.0
1107,9.0,28,7.0,8.0,1.0,63.0,64.0,30.0,4.0
1108,10.0,31,8.0,4.0,9.0,19.0,25.0,4.0,14.0
1109,10.0,6,0.0,0.0,0.0,3.0,7.0,3.0,-9.0
1112,10.0,4,0.0,6.0,1.0,6.0,9.0,1.0,-6.0
1116,10.0,160,137.0,92.0,40.0,447.0,845.0,57.0,90.0
1118,10.0,14,3.0,6.0,2.0,15.0,30.0,2.0,11.0
1119,9.0,71,8.0,7.0,15.0,61.0,93.0,57.0,11.0
1121,10.0,99,38.0,52.0,43.0,139.0,280.0,20.0,53.0
1122,10.0,56,9.0,8.0,5.0,36.0,74.0,12.0,15.0
1123,10.0,15,1.0,1.0,0.0,14.0,27.0,8.0,-9.0
1128,9.0,38,0.0,0.0,1.0,18.0,19.0,13.0,-11.0
1129,9.0,31,0.0,1.0,0.0,4.0,0.0,10.0,-17.0
1132,9.0,27,1.0,0.0,0.0,11.0,8.0,3.0,-12.0
1133,9.0,65,6.0,16.0,7.0,155.0,153.0,55.0,18.0
1135,9.0,5,1.0,0.0,0.0,6.0,2.0,3.0,6.0
1136,9.0,28,1.0,5.0,3.0,27.0,27.0,9.0,-5.0
1137,10.0,34,12.0,14.0,4.0,60.0,107.0,9.0,2.0
1139,10.0,2,1.0,1.0,0.0,2.0,4.0,0.0,0.0
1140,10.0,50,43.0,21.0,5.0,119.0,228.0,37.0,-2.0
1143,9.0,10,3.0,0.0,1.0,10.0,10.0,5.0,0.0
1144,10.0,63,29.0,18.0,8.0,72.0,173.0,27.0,33.0
1145,10.0,5,2.0,1.0,0.0,8.0,12.0,1.0,-2.0
1146,10.0,77,21.0,20.0,6.0,100.0,147.0,32.0,23.0
1148,10.0,65,24.0,16.0,5.0,80.0,138.0,3.0,-21.0
1149,9.0,18,0.0,0.0,0.0,10.0,7.0,24.0,-16.0
1150,10.0,12,5.0,2.0,4.0,21.0,33.0,0.0,8.0
1153,10.0,14,0.0,6.0,1.0,14.0,24.0,6.0,-5.0
1157,9.0,39,5.0,6.0,3.0,59.0,53.0,42.0,11.0
1159,9.0,32,0.0,4.0,2.0,23.0,12.0,53.0,-18.0
1162,10.0,10,0.0,0.0,0.0,6.0,7.0,2.0,-2.0
1165,10.0,83,10.0,11.0,1.0,70.0,115.0,45.0,-1.0
1172,10.0,16,13.0,8.0,1.0,56.0,64.0,2.0,-6.0
1177,9.0,18,1.0,1.0,0.0,7.0,6.0,15.0,-8.0
1186,10.0,19,0.0,0.0,1.0,7.0,4.0,5.0,-39.0
1187,10.0,30,6.0,6.0,1.0,24.0,43.0,1.0,2.0
1188,9.0,83,5.0,8.0,3.0,70.0,53.0,71.0,-8.0
1192,10.0,32,3.0,5.0,2.0,33.0,32.0,18.0,-1.0
1195,10.0,23,4.0,2.0,1.0,21.0,37.0,4.0,0.0
1198,9.0,42,3.0,4.0,1.0,38.0,48.0,14.0,-2.0
1204,10.0,35,10.0,6.0,5.0,34.0,53.0,10.0,-4.0
1205,9.0,76,14.0,23.0,6.0,82.0,144.0,34.0,-45.0
1206,9.0,49,2.0,11.0,8.0,106.0,74.0,42.0,3.0
1208,10.0,12,3.0,1.0,1.0,4.0,15.0,2.0,-6.0
1213,9.0,78,6.0,17.0,16.0,122.0,96.0,102.0,-61.0
1214,10.0,72,45.0,22.0,9.0,82.0,146.0,7.0,-26.0
1217,10.0,1,0.0,0.0,0.0,11.0,9.0,6.0,-1.0
1218,10.0,66,21.0,11.0,10.0,75.0,145.0,18.0,-21.0
1219,9.0,4,0.0,0.0,0.0,2.0,1.0,0.0,-1.0
1220,10.0,55,8.0,12.0,1.0,79.0,93.0,32.0,-39.0
1223,9.0,57,2.0,3.0,1.0,42.0,34.0,41.0,-43.0
1224,10.0,47,9.0,5.0,2.0,47.0,66.0,3.0,-25.0
1226,10.0,21,0.0,3.0,4.0,18.0,16.0,22.0,-13.0
1227,10.0,8,4.0,1.0,0.0,5.0,12.0,3.0,-3.0
1228,10.0,25,13.0,5.0,8.0,52.0,103.0,19.0,-2.0
1229,10.0,61,14.0,12.0,5.0,46.0,100.0,8.0,-29.0
1230,9.0,75,5.0,7.0,3.0,78.0,65.0,39.0,5.0
1232,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,-2.0
1233,10.0,70,39.0,20.0,3.0,144.0,236.0,17.0,46.0
1234,10.0,61,6.0,7.0,2.0,30.0,51.0,26.0,-9.0
1236,9.0,41,2.0,2.0,0.0,36.0,21.0,22.0,16.0
1237,10.0,66,22.0,18.0,4.0,92.0,149.0,13.0,10.0
1240,10.0,70,23.0,27.0,12.0,83.0,123.0,55.0,67.0
1242,9.0,87,6.0,10.0,1.0,156.0,119.0,72.0,3.0
1243,9.0,6,0.0,1.0,0.0,2.0,2.0,0.0,3.0
1244,10.0,78,23.0,17.0,9.0,85.0,118.0,12.0,29.0
1245,10.0,9,0.0,1.0,0.0,7.0,6.0,1.0,-5.0
1246,10.0,83,11.0,12.0,2.0,95.0,142.0,27.0,11.0
1247,10.0,78,34.0,18.0,5.0,140.0,232.0,45.0,15.0
1249,10.0,11,0.0,0.0,0.0,14.0,12.0,3.0,-8.0
1250,10.0,94,3.0,6.0,2.0,89.0,81.0,67.0,22.0
1252,9.0,25,1.0,1.0,0.0,21.0,17.0,12.0,-5.0
1253,10.0,76,28.0,18.0,9.0,80.0,131.0,14.0,-6.0
1254,9.0,72,5.0,8.0,1.0,115.0,71.0,59.0,32.0
1255,10.0,29,2.0,1.0,0.0,17.0,21.0,5.0,5.0
1260,9.0,15,0.0,2.0,1.0,12.0,9.0,9.0,6.0
1261,9.0,17,0.0,0.0,1.0,16.0,17.0,15.0,-4.0
1264,10.0,89,31.0,14.0,6.0,123.0,181.0,23.0,4.0
1265,9.0,63,1.0,3.0,2.0,72.0,22.0,43.0,0.0
1267,10.0,19,4.0,9.0,5.0,14.0,37.0,15.0,14.0
1275,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,9.0,3,0.0,0.0,0.0,1.0,2.0,2.0,-5.0
1281,9.0,5,1.0,1.0,2.0,6.0,9.0,2.0,-4.0
1294,10.0,6,0.0,0.0,0.0,3.0,0.0,0.0,-13.0
1297,9.0,25,2.0,1.0,1.0,13.0,7.0,16.0,-12.0
1298,10.0,18,3.0,2.0,4.0,18.0,28.0,2.0,-2.0
1304,10.0,74,39.0,29.0,17.0,145.0,216.0,31.0,16.0
1306,9.0,22,2.0,6.0,3.0,20.0,24.0,19.0,7.0
1310,9.0,4,0.0,1.0,0.0,1.0,0.0,4.0,-4.0
1313,9.0,13,0.0,0.0,0.0,6.0,3.0,5.0,-5.0
1314,9.0,18,0.0,1.0,0.0,14.0,3.0,13.0,-3.0
1315,9.0,28,0.0,1.0,1.0,12.0,6.0,12.0,-13.0
1318,9.0,14,0.0,1.0,0.0,6.0,4.0,10.0,-9.0
1332,9.0,67,4.0,10.0,4.0,49.0,64.0,53.0,-36.0
1333,10.0,2,0.0,0.0,0.0,4.0,2.0,0.0,0.0
1334,10.0,2,0.0,0.0,0.0,2.0,0.0,1.0,-5.0
1336,10.0,52,8.0,7.0,1.0,49.0,76.0,18.0,-15.0
1338,9.0,52,14.0,13.0,10.0,92.0,126.0,45.0,-12.0
1339,10.0,39,12.0,9.0,0.0,54.0,84.0,3.0,-4.0
1341,9.0,71,1.0,12.0,1.0,78.0,61.0,89.0,-10.0
1342,10.0,36,1.0,7.0,5.0,20.0,39.0,8.0,-23.0
1348,9.0,68,11.0,12.0,7.0,94.0,102.0,98.0,29.0
1349,9.0,11,0.0,2.0,2.0,4.0,4.0,3.0,2.0
1350,10.0,5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1355,9.0,1,0.0,0.0,0.0,12.0,6.0,5.0,-2.0
1356,10.0,13,1.0,1.0,1.0,11.0,20.0,5.0,-3.0
1366,10.0,97,37.0,22.0,19.0,112.0,224.0,22.0,-16.0
1370,10.0,55,19.0,19.0,12.0,64.0,101.0,21.0,18.0
1371,10.0,41,5.0,8.0,0.0,27.0,47.0,11.0,-4.0
1373,10.0,5,0.0,0.0,0.0,11.0,23.0,0.0,-3.0
1377,10.0,4,1.0,0.0,1.0,7.0,4.0,0.0,0.0
1380,9.0,7,0.0,2.0,0.0,5.0,5.0,8.0,-1.0
1382,10.0,23,2.0,1.0,0.0,13.0,32.0,2.0,-10.0
1385,10.0,19,3.0,3.0,0.0,21.0,24.0,4.0,-10.0
1389,9.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1395,9.0,31,4.0,4.0,0.0,63.0,38.0,43.0,-8.0
1396,9.0,44,11.0,12.0,6.0,72.0,97.0,42.0,-27.0
1398,9.0,21,0.0,2.0,1.0,33.0,17.0,15.0,-7.0
1410,9.0,12,0.0,0.0,1.0,16.0,11.0,9.0,9.0
1417,10.0,4,2.0,1.0,0.0,6.0,10.0,4.0,-5.0
1421,10.0,45,36.0,16.0,6.0,125.0,205.0,14.0,16.0
1431,9.0,44,1.0,3.0,1.0,51.0,35.0,65.0,-5.0
1432,10.0,49,6.0,9.0,1.0,61.0,73.0,11.0,9.0
1440,10.0,70,39.0,13.0,7.0,139.0,235.0,107.0,-79.0
1441,9.0,59,2.0,3.0,4.0,44.0,44.0,45.0,12.0
1445,9.0,9,3.0,6.0,0.0,15.0,19.0,5.0,2.0
1449,9.0,17,1.0,0.0,1.0,16.0,5.0,20.0,2.0
1451,10.0,33,10.0,8.0,1.0,37.0,65.0,14.0,-25.0
1452,9.0,50,0.0,1.0,4.0,22.0,13.0,66.0,-36.0
1455,9.0,22,0.0,2.0,0.0,17.0,6.0,11.0,-6.0
1467,9.0,19,0.0,2.0,1.0,18.0,19.0,12.0,8.0
1470,10.0,63,20.0,7.0,4.0,55.0,124.0,11.0,-34.0
1472,10.0,94,78.0,32.0,13.0,287.0,417.0,42.0,6.0
1478,10.0,48,35.0,21.0,13.0,108.0,186.0,14.0,-7.0
1481,10.0,81,43.0,60.0,15.0,149.0,291.0,23.0,-23.0
1482,10.0,42,2.0,2.0,2.0,23.0,27.0,29.0,-18.0
1488,9.0,13,0.0,1.0,0.0,15.0,11.0,2.0,-5.0
1491,10.0,48,16.0,7.0,2.0,77.0,102.0,10.0,9.0
1493,10.0,40,28.0,11.0,6.0,91.0,161.0,28.0,3.0
1494,9.0,34,23.0,16.0,7.0,60.0,126.0,14.0,2.0
1504,10.0,21,2.0,2.0,1.0,26.0,46.0,4.0,-7.0
1505,10.0,47,14.0,17.0,5.0,100.0,127.0,19.0,9.0
1506,10.0,18,3.0,3.0,3.0,17.0,25.0,2.0,5.0
1510,10.0,4,1.0,1.0,0.0,5.0,8.0,0.0,-2.0
1511,10.0,4,1.0,0.0,0.0,4.0,3.0,3.0,-7.0
1513,9.0,3,0.0,2.0,0.0,5.0,3.0,5.0,-2.0
1515,10.0,40,13.0,9.0,3.0,93.0,102.0,22.0,-26.0
1518,10.0,13,3.0,1.0,2.0,6.0,20.0,4.0,-2.0
1521,9.0,16,2.0,5.0,1.0,18.0,18.0,11.0,-13.0
1523,9.0,61,3.0,4.0,4.0,78.0,64.0,53.0,-10.0
1525,10.0,6,3.0,1.0,0.0,14.0,14.0,2.0,-3.0
1526,10.0,6,2.0,0.0,0.0,0.0,6.0,0.0,-1.0
1531,10.0,18,14.0,12.0,2.0,70.0,79.0,6.0,23.0
1535,9.0,38,2.0,2.0,1.0,27.0,18.0,21.0,-3.0
1536,9.0,95,3.0,11.0,10.0,124.0,77.0,99.0,-7.0
1537,10.0,41,15.0,10.0,4.0,41.0,80.0,8.0,13.0
1538,10.0,4,0.0,0.0,0.0,4.0,4.0,2.0,-2.0
1539,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,10.0,6,0.0,2.0,0.0,8.0,4.0,8.0,4.0
1541,10.0,26,15.0,18.0,7.0,52.0,94.0,5.0,20.0
1546,9.0,50,2.0,8.0,1.0,47.0,45.0,39.0,-12.0
1547,10.0,35,3.0,7.0,2.0,27.0,41.0,5.0,-3.0
1549,10.0,79,19.0,21.0,5.0,130.0,206.0,18.0,-2.0
1550,9.0,92,8.0,5.0,1.0,136.0,128.0,64.0,-2.0
1551,9.0,94,6.0,18.0,5.0,199.0,176.0,71.0,-26.0
1552,10.0,38,4.0,5.0,3.0,34.0,35.0,14.0,-12.0
1556,10.0,60,10.0,9.0,3.0,61.0,92.0,27.0,-29.0
1558,10.0,29,2.0,2.0,2.0,13.0,23.0,8.0,2.0
1559,9.0,37,0.0,1.0,1.0,13.0,4.0,26.0,-7.0
1560,9.0,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1562,9.0,13,2.0,2.0,2.0,8.0,14.0,5.0,7.0
1566,10.0,15,3.0,0.0,0.0,20.0,14.0,5.0,3.0
1567,9.0,14,1.0,0.0,0.0,11.0,10.0,14.0,-11.0
1568,10.0,28,8.0,8.0,1.0,59.0,84.0,6.0,-1.0
1570,10.0,60,33.0,24.0,15.0,95.0,201.0,21.0,-14.0
1571,10.0,14,0.0,0.0,0.0,3.0,10.0,1.0,-7.0
1572,9.0,36,11.0,9.0,12.0,56.0,116.0,15.0,-32.0
1575,10.0,21,8.0,5.0,2.0,23.0,47.0,4.0,5.0
1576,10.0,68,26.0,33.0,17.0,114.0,177.0,15.0,-26.0
1577,9.0,56,5.0,5.0,0.0,64.0,60.0,70.0,-2.0
1578,10.0,26,19.0,10.0,7.0,58.0,95.0,4.0,21.0
1582,10.0,56,20.0,14.0,1.0,57.0,82.0,6.0,12.0
1600,9.0,81,18.0,18.0,8.0,113.0,124.0,40.0,30.0
1612,9.0,15,1.0,1.0,2.0,15.0,17.0,7.0,-5.0
1618,10.0,30,6.0,2.0,2.0,12.0,22.0,14.0,-5.0
1619,9.0,16,2.0,1.0,1.0,18.0,9.0,10.0,6.0
1619,10.0,19,0.0,2.0,0.0,30.0,23.0,21.0,5.0
1670,10.0,13,7.0,4.0,1.0,39.0,68.0,4.0,-12.0
1713,9.0,32,5.0,4.0,1.0,99.0,79.0,18.0,32.0
1813,10.0,16,13.0,9.0,2.0,34.0,53.0,1.0,23.0
1829,10.0,2,3.0,3.0,2.0,6.0,9.0,0.0,6.0
1905,9.0,2,0.0,0.0,0.0,0.0,4.0,2.0,-1.0
1909,10.0,4,2.0,2.0,0.0,13.0,10.0,0.0,6.0
1910,10.0,21,1.0,0.0,0.0,23.0,29.0,15.0,8.0
1911,10.0,26,16.0,10.0,2.0,36.0,70.0,3.0,26.0
1912,10.0,28,14.0,8.0,2.0,43.0,77.0,12.0,11.0
1916,10.0,7,3.0,3.0,0.0,6.0,10.0,2.0,1.0
1917,10.0,4,4.0,2.0,1.0,10.0,15.0,0.0,8.0
1919,10.0,13,4.0,2.0,0.0,17.0,16.0,3.0,-4.0
1922,9.0,20,0.0,3.0,1.0,11.0,7.0,10.0,14.0
1924,9.0,10,3.0,3.0,0.0,8.0,2.0,3.0,15.0
1926,9.0,24,1.0,0.0,2.0,22.0,20.0,13.0,4.0
1936,10.0,31,33.0,18.0,3.0,129.0,181.0,14.0,22.0
1946,9.0,6,2.0,4.0,0.0,9.0,17.0,2.0,-2.0
1948,10.0,11,4.0,2.0,0.0,19.0,37.0,1.0,-7.0
2029,10.0,19,12.0,7.0,2.0,39.0,50.0,3.0,-1.0
2051,10.0,89,59.0,20.0,8.0,190.0,360.0,9.0,6.0
2052,9.0,64,0.0,2.0,0.0,23.0,23.0,20.0,-21.0
2057,10.0,86,20.0,17.0,7.0,82.0,162.0,19.0,26.0
2059,10.0,62,1.0,7.0,1.0,22.0,41.0,25.0,-6.0
2066,9.0,78,11.0,13.0,7.0,120.0,174.0,93.0,21.0
2068,9.0,85,16.0,23.0,9.0,105.0,171.0,183.0,22.0
2070,10.0,37,7.0,9.0,1.0,29.0,51.0,2.0,-2.0
2071,10.0,10,2.0,7.0,0.0,24.0,22.0,4.0,8.0
2072,10.0,8,5.0,2.0,3.0,27.0,47.0,3.0,0.0
2123,9.0,3,0.0,1.0,0.0,0.0,2.0,1.0,-4.0
2126,10.0,3,1.0,3.0,1.0,5.0,10.0,0.0,-3.0
2132,9.0,14,0.0,1.0,1.0,7.0,4.0,2.0,4.0
2134,10.0,26,17.0,7.0,2.0,67.0,101.0,6.0,22.0
2155,10.0,46,2.0,6.0,2.0,86.0,102.0,6.0,-9.0
2194,10.0,86,48.0,28.0,8.0,116.0,277.0,82.0,41.0
2203,10.0,101,35.0,27.0,7.0,156.0,313.0,16.0,-6.0
2204,10.0,36,3.0,0.0,2.0,11.0,29.0,9.0,13.0
2205,10.0,13,11.0,2.0,1.0,21.0,39.0,1.0,-2.0
2209,9.0,84,7.0,9.0,4.0,50.0,70.0,27.0,-37.0
2210,10.0,29,6.0,11.0,4.0,28.0,69.0,2.0,-6.0
2211,10.0,32,9.0,3.0,2.0,31.0,63.0,7.0,-9.0
2212,10.0,72,27.0,23.0,8.0,118.0,201.0,11.0,-19.0
2213,9.0,3,0.0,0.0,0.0,0.0,4.0,0.0,-1.0
2215,10.0,86,24.0,18.0,7.0,128.0,163.0,49.0,32.0
2216,10.0,15,8.0,9.0,1.0,38.0,48.0,3.0,9.0
2217,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2218,10.0,72,19.0,20.0,3.0,128.0,163.0,26.0,26.0
2221,10.0,68,70.0,23.0,1.0,125.0,277.0,10.0,41.0
2222,9.0,34,0.0,4.0,0.0,27.0,16.0,31.0,-20.0
2223,10.0,49,10.0,8.0,0.0,51.0,86.0,6.0,-16.0
2224,9.0,84,9.0,9.0,7.0,107.0,133.0,36.0,2.0
2225,9.0,56,2.0,2.0,3.0,38.0,59.0,27.0,-24.0
